Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
10.098154290721208,Worker1[1],Worker1[1],1.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
10.098154290721208,Worker1[1],Worker1[1],1.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'Worker1[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '1'.
10.098154290721208,Worker1[1],Worker1[1],1.OnVisitingNode,[End],Process 'Worker1[1].OnVisitingNode' execution ended.
10.098154290721208,Worker1[1],WorkerHome,8.OnEntered,[Transfer] ToOutboundLink,Entity 'Worker1[1]' could not find a followable travel path from starting location '[Node] WorkerHome' to destination location 'Input@Magherita' using assigned network 'Global'.
10.098154290721208,Worker1[1],WorkerHome,8.OnEntered,[Transfer] ToOutboundLink,Entity 'Worker1[1]' failed to initiate transfer from '[Node] WorkerHome' to an outbound link.
10.098154290721208,Worker1[1],WorkerHome,8.OnEntered,[Transfer] ToFreeSpace,Entity 'Worker1[1]' initiating transfer from '[Node] WorkerHome' into free space of facility 'Model'.
10.098154290721208,Worker1[1],WorkerHome,1.OnExited,[Begin],Process 'WorkerHome.OnExited' execution started.
10.098154290721208,Worker1[1],WorkerHome,1.OnExited,[Fire] ExitedEvent,Firing event 'WorkerHome.Exited'.
10.098154290721208,Worker1[1],WorkerHome,1.OnExited,[End],Process 'WorkerHome.OnExited' execution ended.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Begin],Process 'Worker1[1].OnEnteredFreeSpace' execution started.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'Worker1[1].FreeSpaceSteeringToken.6.EnteredFreeSpaceFromNode' the value '1'. Previous value was '0'.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'Worker1[1].FreeSpaceSteeringToken.6.DestinationNode' the value 'Input@Magherita'. Previous value was 'Nothing'.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'FreeSpaceSteeringToken.DestinationNode != Nothing'.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[SetNode] NextDestination,Assigning entity ‘Worker1[1]’ destination node the value ‘Input@Magherita’.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'Worker1[1]' starting free space travel movement to coordinates 'X=5.5 Y=0 Z=-4' Meters.
10.098154290721208,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Setting movement rate of entity 'Worker1[1]' to desired maximum value '3600' Meters per Hour.
10.098154290721208,Worker1[1],Worker1[1],18.OnVisitingNode,[End],Process 'Worker1[1].OnVisitingNode' execution ended.
10.098154290721208,Worker1[1],WorkerHome,8.OnEntered,[End],Process 'WorkerHome.OnEntered' execution ended.
10.098154290721208,Worker1[1],WorkerHome,3.OnEntered,[End],Process 'WorkerHome.OnEntered' execution ended.
10.100935538553777,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'Worker1[1]' finished free space travel movement to coordinates 'X=5.5 Y=0 Z=-4' Meters.
10.100935538553777,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Travel] DirectToDestination,Setting movement rate of entity 'Worker1[1]' to desired ending value '0' Meters per Hour.
10.100935538553777,Worker1[1],Worker1[1],6.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'Worker1[1]' transferring from '[FreeSpace] Model' into node 'Input@Magherita'.
10.100935538553777,Worker1[1],Input@Magherita,3.OnEntered,[Begin],Process 'Input@Magherita.OnEntered' execution started.
10.100935538553777,Worker1[1],Input@Magherita,3.OnEntered,[Fire] EnteredEvent,Firing event 'Input@Magherita.Entered'.
10.100935538553777,Worker1[1],Input@Magherita,3.OnEntered,[VisitNode] Entity,Executing process 'Worker1[1].OnVisitingNode'.
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Begin],Process 'Worker1[1].OnVisitingNode' execution started.
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.WorkerOffShiftAction.GoToHome)||(OffShiftAction==List.WorkerOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'False' exit.
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Decide] IfBusy,Token branching on condition '(ResourceState==List.ResourceStateName.Busy)||(ResourceState==List.ResourceStateName.OffShiftBusy)'.
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Decide] IfBusy,Token sent to 'True' exit.
10.100935538553777,Bestellung.87,Magherita,11.OnEnteredInputBuffer,[Seize] SecondaryResources,Resource 'Worker1[1]' completed request from object 'Bestellung.87' to move to destination node 'Input@Magherita'.
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[SelectVisit] ToAcceptedDestination,Entity 'Worker1[1]' searching its visit request queue containing '0' item(s).
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[SelectVisit] ToAcceptedDestination,Entity 'Worker1[1]' failed to select an eligible visit destination. 
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Wait] UntilRemainInPlaceEnded,Token waiting at Wait step for event 'Worker1[1].RemainInPlaceEnded'.
10.100935538553777,Worker1[1],Worker1[1],8.OnVisitingNode,[Wait] UntilRemainInPlaceEnded,Token waiting at Wait step for any one of '1' specified event(s) to occur.
10.100935538553777,Worker1[1],Input@Magherita,3.OnEntered,[VisitNode] Entity,Token waiting at VisitNode step for '1' other processes to complete.
10.100935538553777,Bestellung.87,Magherita,11.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Bestellung.87' transferring from '[Station] Magherita.InputBuffer' into station 'Magherita.Processing'.
10.100935538553777,Bestellung.87,Magherita,18.OnEnteredProcessing,[Begin],Process 'Magherita.OnEnteredProcessing' execution started.
10.100935538553777,Bestellung.87,Magherita,18.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Bestellung.87' ending transfer into station 'Magherita.Processing'.
10.100935538553777,Bestellung.87,Magherita,18.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
10.100935538553777,Bestellung.87,Magherita,18.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
10.100935538553777,Bestellung.87,Magherita,18.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.012856660591963474' Hours until time '10.11379219914574' Hours. Delay multiplier was '1'.
10.100935538553777,Bestellung.87,Magherita,11.OnEnteredInputBuffer,[End],Process 'Magherita.OnEnteredInputBuffer' execution ended.
10.10198388611614,Bestellung.88,Form_Base,7.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Bestellung.88' transferring from '[Station] Form_Base.Processing' into station 'Form_Base.OutputBuffer'.
10.10198388611614,Bestellung.88,Form_Base,11.OnEnteredOutputBuffer,[Begin],Process 'Form_Base.OnEnteredOutputBuffer' execution started.
10.10198388611614,Bestellung.88,Form_Base,11.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Bestellung.88' ending transfer into station 'Form_Base.OutputBuffer'.
10.10198388611614,Bestellung.88,Form_Base,11.OnEnteredOutputBuffer,[Release] Server,Object 'Bestellung.88' attempting to release '1' resource(s) of resource type '[ParentObject] Form_Base'.
10.10198388611614,Bestellung.88,Form_Base,11.OnEnteredOutputBuffer,[Release] Server,Object 'Bestellung.88' released '1' capacity unit(s) of resource 'Form_Base'.
10.10198388611614,--,--,--,--,Changing from AutoState 'Busy' to 'Starved' on resource 'Form_Base'.
10.10198388611614,--,--,--,--,Assigning state variable 'Form_Base.ResourceState' the value '0'. Previous value was '1'.
10.10198388611614,Bestellung.88,Form_Base,11.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Bestellung.88' transferring from '[Station] Form_Base.OutputBuffer' into node 'Output@Form_Base'.
10.10198388611614,Bestellung.88,Output@Form_Base,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Form_Base.OnEnteredFromAssociatedObject' execution started.
10.10198388611614,Bestellung.88,Output@Form_Base,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Form_Base.Entered'.
10.10198388611614,Bestellung.88,Output@Form_Base,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Bestellung.88' transferring from '[Node] Output@Form_Base' into node 'Input@Apply_Basics'.
10.10198388611614,Bestellung.88,Input@Apply_Basics,12.OnEnteredToAssociatedObject,[Begin],Process 'Input@Apply_Basics.OnEnteredToAssociatedObject' execution started.
10.10198388611614,Bestellung.88,Input@Apply_Basics,12.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Apply_Basics.Entered'.
10.10198388611614,Bestellung.88,Input@Apply_Basics,12.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Bestellung.88' transferring from '[Node] Input@Apply_Basics' into object 'Apply_Basics'.
10.10198388611614,Bestellung.88,Input@Apply_Basics,12.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Bestellung.88' transferring from '[Node] Input@Apply_Basics' into station 'Apply_Basics.InputBuffer'.
10.10198388611614,Bestellung.88,Form_Base,7.OnEnteredProcessing,[End],Process 'Form_Base.OnEnteredProcessing' execution ended.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Begin],Process 'Apply_Basics.OnEnteredInputBuffer' execution started.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Bestellung.88' ending transfer into station 'Apply_Basics.InputBuffer'.
10.10198388611614,Bestellung.88,Output@Form_Base,7.OnExited,[Begin],Process 'Output@Form_Base.OnExited' execution started.
10.10198388611614,Bestellung.88,Output@Form_Base,7.OnExited,[Fire] ExitedEvent,Firing event 'Output@Form_Base.Exited'.
10.10198388611614,Bestellung.88,Output@Form_Base,7.OnExited,[End],Process 'Output@Form_Base.OnExited' execution ended.
10.10198388611614,Bestellung.88,Input@Apply_Basics,7.OnExited,[Begin],Process 'Input@Apply_Basics.OnExited' execution started.
10.10198388611614,Bestellung.88,Input@Apply_Basics,7.OnExited,[Fire] ExitedEvent,Firing event 'Input@Apply_Basics.Exited'.
10.10198388611614,Bestellung.88,Input@Apply_Basics,7.OnExited,[End],Process 'Input@Apply_Basics.OnExited' execution ended.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' waiting to seize '1' resource(s) of resource type '[ParentObject] Apply_Basics'.
10.10198388611614,Bestellung.88,Form_Base,11.OnEnteredOutputBuffer,[End],Process 'Form_Base.OnEnteredOutputBuffer' execution ended.
10.10198388611614,Bestellung.88,Output@Form_Base,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Form_Base.OnEnteredFromAssociatedObject' execution ended.
10.10198388611614,Bestellung.88,Input@Apply_Basics,12.OnEnteredToAssociatedObject,[End],Process 'Input@Apply_Basics.OnEnteredToAssociatedObject' execution ended.
10.10198388611614,--,--,--,--,Resource 'Apply_Basics' checking allocation queue which contains '1' item(s).
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' checking availability to seize '1' resource(s) of resource type '[ParentObject] Apply_Basics'.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' checking availability to seize '1' capacity unit(s) of resource 'Apply_Basics’.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' found ‘1’ currently available capacity unit(s) of resource 'Apply_Basics’.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' found '1' currently available resource(s) of resource type '[ParentObject] Apply_Basics'.
10.10198388611614,--,--,--,--,Resource 'Apply_Basics' selecting object 'Bestellung.88' waiting at rank position '1' in allocation queue which contains '1' item(s).
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' seized '1' capacity unit(s) of resource 'Apply_Basics'.
10.10198388611614,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Apply_Basics'.
10.10198388611614,--,--,--,--,Assigning state variable 'Apply_Basics.ResourceState' the value '1'. Previous value was '0'.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.88' completed seize of '1' resource(s) of resource type '[ParentObject] Apply_Basics'.
10.10198388611614,--,--,--,--,Changing from AutoState 'Busy' to 'Blocked' on resource 'Apply_Basics'.
10.10198388611614,--,--,--,--,Assigning state variable 'Apply_Basics.ResourceState' the value '2'. Previous value was '1'.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Bestellung.88' transferring from '[Station] Apply_Basics.InputBuffer' into station 'Apply_Basics.Processing'.
10.10198388611614,--,--,--,--,Changing from AutoState 'Blocked' to 'Busy' on resource 'Apply_Basics'.
10.10198388611614,--,--,--,--,Assigning state variable 'Apply_Basics.ResourceState' the value '1'. Previous value was '2'.
10.10198388611614,Bestellung.88,Apply_Basics,12.OnEnteredProcessing,[Begin],Process 'Apply_Basics.OnEnteredProcessing' execution started.
10.10198388611614,Bestellung.88,Apply_Basics,12.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Bestellung.88' ending transfer into station 'Apply_Basics.Processing'.
10.10198388611614,Bestellung.88,Apply_Basics,12.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
10.10198388611614,Bestellung.88,Apply_Basics,12.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
10.10198388611614,Bestellung.88,Apply_Basics,12.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.017828062200815724' Hours until time '10.119811948316954' Hours. Delay multiplier was '1'.
10.10198388611614,Bestellung.88,Apply_Basics,15.OnEnteredInputBuffer,[End],Process 'Apply_Basics.OnEnteredInputBuffer' execution ended.
10.104547399598237,--,--,--,--,Firing event 'Source_Orders.EntityArrivals.Event'.
10.104547399598237,--,--,--,--,Time until next event of timer 'Source_Orders.EntityArrivals' is '0.003982981794324658' Hours.
10.104547399598237,Source_Orders,Source_Orders,15.OnEntityArrival,[Begin],Process 'Source_Orders.OnEntityArrival' execution started.
10.104547399598237,Source_Orders,Source_Orders,15.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Bestellung'.
10.104547399598237,Source_Orders,Source_Orders,15.OnEntityArrival,[Create] Entities,Created object 'Bestellung.89'.
10.104547399598237,Bestellung.89,Source_Orders,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'Bestellung.89' transferring from '[FreeSpace] Source_Orders' into station 'Source_Orders.Processing'.
10.104547399598237,Source_Orders,Source_Orders,15.OnEntityArrival,[End],Process 'Source_Orders.OnEntityArrival' execution ended.
10.104547399598237,Bestellung.89,Source_Orders,11.OnEnteredProcessing,[Begin],Process 'Source_Orders.OnEnteredProcessing' execution started.
10.104547399598237,Bestellung.89,Source_Orders,11.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Bestellung.89' ending transfer into station 'Source_Orders.Processing'.
10.104547399598237,Bestellung.89,Source_Orders,11.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Bestellung.89' transferring from '[Station] Source_Orders.Processing' into station 'Source_Orders.OutputBuffer'.
10.104547399598237,Bestellung.89,Source_Orders,1.OnEntityArrival,[End],Process 'Source_Orders.OnEntityArrival' execution ended.
10.104547399598237,Bestellung.89,Source_Orders,15.OnEnteredOutputBuffer,[Begin],Process 'Source_Orders.OnEnteredOutputBuffer' execution started.
10.104547399598237,Bestellung.89,Source_Orders,15.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Bestellung.89' ending transfer into station 'Source_Orders.OutputBuffer'.
10.104547399598237,Bestellung.89,Source_Orders,15.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Model.NumInSys' the value '6'. Previous value was '5'.
10.104547399598237,Bestellung.89,Source_Orders,15.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Bestellung.89' transferring from '[Station] Source_Orders.OutputBuffer' into node 'Output@Source_Orders'.
10.104547399598237,Bestellung.89,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source_Orders.OnEnteredFromAssociatedObject' execution started.
10.104547399598237,Bestellung.89,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source_Orders.Entered'.
10.104547399598237,Bestellung.89,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Bestellung.89' transferring from '[Node] Output@Source_Orders' into node 'Input@Form_Base'.
10.104547399598237,Bestellung.89,Input@Form_Base,7.OnEnteredToAssociatedObject,[Begin],Process 'Input@Form_Base.OnEnteredToAssociatedObject' execution started.
10.104547399598237,Bestellung.89,Input@Form_Base,7.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Form_Base.Entered'.
10.104547399598237,Bestellung.89,Input@Form_Base,7.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Bestellung.89' transferring from '[Node] Input@Form_Base' into object 'Form_Base'.
10.104547399598237,Bestellung.89,Input@Form_Base,7.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Bestellung.89' transferring from '[Node] Input@Form_Base' into station 'Form_Base.InputBuffer'.
10.104547399598237,Bestellung.89,Source_Orders,11.OnEnteredProcessing,[End],Process 'Source_Orders.OnEnteredProcessing' execution ended.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Begin],Process 'Form_Base.OnEnteredInputBuffer' execution started.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Bestellung.89' ending transfer into station 'Form_Base.InputBuffer'.
10.104547399598237,Bestellung.89,Output@Source_Orders,11.OnExited,[Begin],Process 'Output@Source_Orders.OnExited' execution started.
10.104547399598237,Bestellung.89,Output@Source_Orders,11.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source_Orders.Exited'.
10.104547399598237,Bestellung.89,Output@Source_Orders,11.OnExited,[End],Process 'Output@Source_Orders.OnExited' execution ended.
10.104547399598237,Bestellung.89,Input@Form_Base,11.OnExited,[Begin],Process 'Input@Form_Base.OnExited' execution started.
10.104547399598237,Bestellung.89,Input@Form_Base,11.OnExited,[Fire] ExitedEvent,Firing event 'Input@Form_Base.Exited'.
10.104547399598237,Bestellung.89,Input@Form_Base,11.OnExited,[End],Process 'Input@Form_Base.OnExited' execution ended.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' waiting to seize '1' resource(s) of resource type '[ParentObject] Form_Base'.
10.104547399598237,Bestellung.89,Source_Orders,15.OnEnteredOutputBuffer,[End],Process 'Source_Orders.OnEnteredOutputBuffer' execution ended.
10.104547399598237,Bestellung.89,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Source_Orders.OnEnteredFromAssociatedObject' execution ended.
10.104547399598237,Bestellung.89,Input@Form_Base,7.OnEnteredToAssociatedObject,[End],Process 'Input@Form_Base.OnEnteredToAssociatedObject' execution ended.
10.104547399598237,--,--,--,--,Resource 'Form_Base' checking allocation queue which contains '1' item(s).
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' checking availability to seize '1' resource(s) of resource type '[ParentObject] Form_Base'.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' checking availability to seize '1' capacity unit(s) of resource 'Form_Base’.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' found ‘2’ currently available capacity unit(s) of resource 'Form_Base’.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' found '1' currently available resource(s) of resource type '[ParentObject] Form_Base'.
10.104547399598237,--,--,--,--,Resource 'Form_Base' selecting object 'Bestellung.89' waiting at rank position '1' in allocation queue which contains '1' item(s).
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' seized '1' capacity unit(s) of resource 'Form_Base'.
10.104547399598237,--,--,--,--,Changing from AutoState 'Starved' to 'Busy' on resource 'Form_Base'.
10.104547399598237,--,--,--,--,Assigning state variable 'Form_Base.ResourceState' the value '1'. Previous value was '0'.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Seize] Server,Object 'Bestellung.89' completed seize of '1' resource(s) of resource type '[ParentObject] Form_Base'.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'Bestellung.89' transferring from '[Station] Form_Base.InputBuffer' into station 'Form_Base.Processing'.
10.104547399598237,Bestellung.89,Form_Base,7.OnEnteredProcessing,[Begin],Process 'Form_Base.OnEnteredProcessing' execution started.
10.104547399598237,Bestellung.89,Form_Base,7.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Bestellung.89' ending transfer into station 'Form_Base.Processing'.
10.104547399598237,Bestellung.89,Form_Base,7.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
10.104547399598237,Bestellung.89,Form_Base,7.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
10.104547399598237,Bestellung.89,Form_Base,7.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '0.032595056873838096' Hours until time '10.137142456472075' Hours. Delay multiplier was '1'.
10.104547399598237,Bestellung.89,Form_Base,19.OnEnteredInputBuffer,[End],Process 'Form_Base.OnEnteredInputBuffer' execution ended.
10.108530381392562,--,--,--,--,Firing event 'Source_Orders.EntityArrivals.Event'.
10.108530381392562,--,--,--,--,Time until next event of timer 'Source_Orders.EntityArrivals' is '0.012494789638468617' Hours.
10.108530381392562,Source_Orders,Source_Orders,19.OnEntityArrival,[Begin],Process 'Source_Orders.OnEntityArrival' execution started.
10.108530381392562,Source_Orders,Source_Orders,19.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Bestellung'.
10.108530381392562,Source_Orders,Source_Orders,19.OnEntityArrival,[Create] Entities,Created object 'Bestellung.90'.
10.108530381392562,Bestellung.90,Source_Orders,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'Bestellung.90' transferring from '[FreeSpace] Source_Orders' into station 'Source_Orders.Processing'.
10.108530381392562,Source_Orders,Source_Orders,19.OnEntityArrival,[End],Process 'Source_Orders.OnEntityArrival' execution ended.
10.108530381392562,Bestellung.90,Source_Orders,15.OnEnteredProcessing,[Begin],Process 'Source_Orders.OnEnteredProcessing' execution started.
10.108530381392562,Bestellung.90,Source_Orders,15.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Bestellung.90' ending transfer into station 'Source_Orders.Processing'.
10.108530381392562,Bestellung.90,Source_Orders,15.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Bestellung.90' transferring from '[Station] Source_Orders.Processing' into station 'Source_Orders.OutputBuffer'.
10.108530381392562,Bestellung.90,Source_Orders,1.OnEntityArrival,[End],Process 'Source_Orders.OnEntityArrival' execution ended.
10.108530381392562,Bestellung.90,Source_Orders,19.OnEnteredOutputBuffer,[Begin],Process 'Source_Orders.OnEnteredOutputBuffer' execution started.
10.108530381392562,Bestellung.90,Source_Orders,19.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Bestellung.90' ending transfer into station 'Source_Orders.OutputBuffer'.
10.108530381392562,Bestellung.90,Source_Orders,19.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Model.NumInSys' the value '7'. Previous value was '6'.
10.108530381392562,Bestellung.90,Source_Orders,19.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Bestellung.90' transferring from '[Station] Source_Orders.OutputBuffer' into node 'Output@Source_Orders'.
10.108530381392562,Bestellung.90,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source_Orders.OnEnteredFromAssociatedObject' execution started.
10.108530381392562,Bestellung.90,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source_Orders.Entered'.
10.108530381392562,Bestellung.90,Output@Source_Orders,1.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'Bestellung.90' transferring from '[Node] Output@Source_Orders' into node 'Input@Form_Base'.
10.108530381392562,Bestellung.90,Input@Form_Base,11.OnEnteredToAssociatedObject,[Begin],Process 'Input@Form_Base.OnEnteredToAssociatedObject' execution started.
10.108530381392562,Bestellung.90,Input@Form_Base,11.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Form_Base.Entered'.
10.108530381392562,Bestellung.90,Input@Form_Base,11.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Bestellung.90' transferring from '[Node] Input@Form_Base' into object 'Form_Base'.
10.108530381392562,Bestellung.90,Input@Form_Base,11.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Bestellung.90' transferring from '[Node] Input@Form_Base' into station 'Form_Base.InputBuffer'.
10.108530381392562,Bestellung.90,Source_Orders,15.OnEnteredProcessing,[End],Process 'Source_Orders.OnEnteredProcessing' execution ended.
10.108530381392562,Bestellung.90,Form_Base,13.OnEnteredInputBuffer,[Begin],Process 'Form_Base.OnEnteredInputBuffer' execution started.
10.108530381392562,Bestellung.90,Form_Base,13.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Bestellung.90' ending transfer into station 'Form_Base.InputBuffer'.
10.108530381392562,Bestellung.90,Output@Source_Orders,15.OnExited,[Begin],Process 'Output@Source_Orders.OnExited' execution started.
10.108530381392562,Bestellung.90,Output@Source_Orders,15.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source_Orders.Exited'.
